Salesperson Key,Salesperson Name,Store Key,Tier,Hire Date,Employment Status,Termination Date,Tenure Years,Commission Rate
1475,Justin Peterson,945,Cashier,2020-01-23 00:00:00,Active,,5.73,0.0175
1476,Ronald Gonzalez,945,Senior Ambassador,2021-10-28 00:00:00,Terminated,2023-04-21 00:00:00,3.97,0.04
1477,Timothy White,945,Cashier,2022-11-13 00:00:00,Terminated,2024-12-10 00:00:00,2.92,0.0125
1478,Linda Wright,945,Senior Ambassador,2024-05-18 00:00:00,Active,,1.41,0.035
1479,Mary Gutierrez,945,Cashier,2022-09-06 00:00:00,Active,,3.11,0.015
1480,Stephanie Sanchez,945,Senior Ambassador,2024-02-15 00:00:00,Active,,1.67,0.035
1481,Patricia Richardson,945,Cashier,2022-10-09 00:00:00,Active,,3.02,0.015
1482,Daniel Allen,945,Ambassador,2020-10-04 00:00:00,Active,,5.03,0.035
1483,Stephanie Roberts,908,Lead,2020-11-12 00:00:00,Active,,4.93,0.05
1484,Patricia Turner,908,Cashier,2020-12-26 00:00:00,Active,,4.81,0.015
1485,Susan Garcia,908,Ambassador,2022-08-28 00:00:00,Active,,3.14,0.03
1486,Betty Bailey,908,Cashier,2021-11-12 00:00:00,Active,,3.93,0.015
1487,Eric Morgan,908,Cashier,2025-01-26 00:00:00,Active,,0.72,0.01
1488,Emma Nguyen,102,Ambassador,2021-07-16 00:00:00,Active,,4.25,0.03
1489,Matthew Lopez,102,Ambassador,2024-01-25 00:00:00,Terminated,2024-03-01 00:00:00,1.73,0.025
1490,Mary Jackson,102,Ambassador,2022-12-22 00:00:00,Active,,2.82,0.025
1491,Angela Roberts,102,Senior Ambassador,2022-06-17 00:00:00,Active,,3.33,0.04
1492,Lisa Kim,102,Cashier,2025-07-10 00:00:00,Active,,0.27,0.01
1493,Sharon Martinez,102,Cashier,2016-09-05 00:00:00,Active,,9.11,0.0175
1494,Linda Wilson,102,Ambassador,2020-06-16 00:00:00,Terminated,2023-09-04 00:00:00,5.33,0.035
1495,David Scott,409,Cashier,2025-01-11 00:00:00,Terminated,2025-01-11 00:00:00,0.76,0.01
1496,Edward Ward,409,Ambassador,2021-05-26 00:00:00,Terminated,2022-07-18 00:00:00,4.39,0.03
1497,Richard Hill,409,Cashier,2024-01-10 00:00:00,Active,,1.77,0.0125
1498,Elizabeth Jones,409,Ambassador,2020-08-29 00:00:00,Active,,5.13,0.035
1499,Jonathan Cooper,409,Ambassador,2025-01-15 00:00:00,Active,,0.75,0.02
1500,Michael Allen,409,Ambassador,2024-08-12 00:00:00,Active,,1.18,0.025
1501,Scott Harris,523,Cashier,2017-07-04 00:00:00,Active,,8.29,0.0175
1502,Helen Young,523,Ambassador,2021-01-28 00:00:00,Active,,4.72,0.03
1503,Sharon Baker,523,Lead,2018-12-01 00:00:00,Active,,6.88,0.06
1504,Donald Reed,523,Ambassador,2016-07-02 00:00:00,Active,,9.29,0.035
1505,Margaret Cooper,523,Senior Ambassador,2023-03-04 00:00:00,Active,,2.62,0.035
1506,Ryan Edwards,523,Senior Ambassador,2018-03-08 00:00:00,Active,,7.61,0.045
1507,Mark Peterson,523,Cashier,2021-08-23 00:00:00,Active,,4.15,0.015
1508,Daniel Howard,523,Cashier,2023-03-12 00:00:00,Terminated,2023-05-05 00:00:00,2.6,0.0125
1509,Mary Ward,212,Ambassador,2021-11-28 00:00:00,Active,,3.88,0.03
1510,Emma Rogers,212,Cashier,2023-02-16 00:00:00,Terminated,2023-09-18 00:00:00,2.66,0.0125
1511,Steven Young,212,Cashier,2025-09-18 00:00:00,Active,,0.08,0.01
1512,Amanda Robinson,212,Cashier,2021-11-07 00:00:00,Active,,3.94,0.015
1513,Richard Phillips,212,Cashier,2024-10-17 00:00:00,Active,,1.0,0.0125
1514,Linda Turner,212,Cashier,2025-04-06 00:00:00,Active,,0.53,0.01
1515,William Thompson,212,Cashier,2025-08-11 00:00:00,Active,,0.18,0.01
1516,Richard Davis,212,Ambassador,2020-02-18 00:00:00,Active,,5.66,0.035
1517,Paul Morgan,212,Cashier,2022-01-27 00:00:00,Active,,3.72,0.015
1518,Eric Rogers,212,Cashier,2025-02-06 00:00:00,Active,,0.69,0.01
1519,Jennifer Bailey,212,Ambassador,2024-07-27 00:00:00,Active,,1.22,0.025
1520,Emily Stewart,531,Ambassador,2020-08-12 00:00:00,Active,,5.18,0.035
1521,Cynthia Green,531,Cashier,2017-03-23 00:00:00,Active,,8.57,0.0175
1522,Christopher Ortiz,531,Cashier,2021-03-05 00:00:00,Active,,4.62,0.015
1523,Amy Kelly,531,Senior Ambassador,2020-06-23 00:00:00,Terminated,2021-06-09 00:00:00,5.31,0.045
1524,Ryan Davis,531,Ambassador,2024-10-31 00:00:00,Active,,0.96,0.02
1525,Stephen Allen,531,Ambassador,2024-11-23 00:00:00,Terminated,2025-04-03 00:00:00,0.9,0.02
1526,William Lewis,50,Cashier,2021-07-02 00:00:00,Active,,4.29,0.015
1527,Dorothy Ramirez,50,Lead,2014-03-08 00:00:00,Active,,11.61,0.06
1528,Anthony Thompson,50,Senior Ambassador,2021-09-24 00:00:00,Active,,4.06,0.04
1529,Anthony Kelly,50,Ambassador,2021-10-29 00:00:00,Active,,3.96,0.03
1530,Emily Thomas,50,Cashier,2015-07-29 00:00:00,Active,,10.22,0.0175
1531,Edward Gomez,50,Cashier,2025-02-13 00:00:00,Terminated,2025-05-15 00:00:00,0.67,0.01
1532,Jennifer Collins,50,Ambassador,2022-10-17 00:00:00,Terminated,2024-02-19 00:00:00,3.0,0.03
1533,Ronald Bailey,50,Cashier,2024-04-02 00:00:00,Active,,1.54,0.0125
1534,Mary Collins,50,Lead,2018-10-03 00:00:00,Active,,7.04,0.06
1535,Gary Collins,50,Ambassador,2018-04-24 00:00:00,Active,,7.48,0.035
1536,Susan Clark,50,Cashier,2021-09-03 00:00:00,Terminated,2025-01-16 00:00:00,4.12,0.015
1537,Pamela Lewis,984,Ambassador,2023-08-26 00:00:00,Active,,2.14,0.025
1538,Stephanie Howard,984,Cashier,2022-08-06 00:00:00,Terminated,2023-05-10 00:00:00,3.2,0.015
1539,Jacob Garcia,984,Ambassador,2021-09-18 00:00:00,Active,,4.08,0.03
1540,Donna Ward,984,Cashier,2024-01-03 00:00:00,Terminated,2025-03-30 00:00:00,1.79,0.0125
1541,Amanda White,984,Ambassador,2024-07-26 00:00:00,Active,,1.22,0.025
1542,Barbara Jackson,360,Senior Ambassador,2022-12-06 00:00:00,Active,,2.86,0.035
1543,Justin Flores,360,Ambassador,2015-08-12 00:00:00,Terminated,2017-10-02 00:00:00,10.18,0.035
1544,Michelle Parker,360,Cashier,2020-09-23 00:00:00,Active,,5.06,0.0175
1545,Jessica Johnson,360,Cashier,2024-09-13 00:00:00,Active,,1.09,0.0125
1546,Kevin Robinson,360,Lead,2018-07-01 00:00:00,Active,,7.29,0.06
1547,Jessica Allen,360,Senior Ambassador,2017-02-15 00:00:00,Terminated,2024-04-11 00:00:00,8.67,0.045
1548,Linda Smith,360,Ambassador,2021-07-21 00:00:00,Active,,4.24,0.03
1549,Stephanie Taylor,360,Cashier,2025-07-27 00:00:00,Active,,0.22,0.01
1550,David White,360,Ambassador,2022-05-17 00:00:00,Active,,3.42,0.03
1551,Emily Nguyen,360,Senior Ambassador,2017-06-12 00:00:00,Active,,8.35,0.045
1552,Jessica Stewart,360,Cashier,2024-01-20 00:00:00,Active,,1.74,0.0125
1553,Amanda Davis,926,Cashier,2022-02-15 00:00:00,Terminated,2022-10-31 00:00:00,3.67,0.015
1554,Charles Gutierrez,926,Senior Ambassador,2022-02-27 00:00:00,Terminated,2025-04-24 00:00:00,3.63,0.04
1555,Dorothy Mitchell,926,Cashier,2016-07-03 00:00:00,Active,,9.29,0.0175
1556,Jacob Kim,926,Ambassador,2015-09-23 00:00:00,Active,,10.06,0.035
1557,Brandon Parker,926,Cashier,2017-06-08 00:00:00,Active,,8.36,0.0175
1558,Elizabeth Scott,926,Senior Ambassador,2024-08-03 00:00:00,Active,,1.2,0.035
1559,Steven Collins,316,Cashier,2020-04-21 00:00:00,Active,,5.49,0.0175
1560,Laura Rodriguez,316,Cashier,2021-01-31 00:00:00,Active,,4.71,0.015
1561,Pamela Nguyen,316,Cashier,2021-11-29 00:00:00,Terminated,2023-03-29 00:00:00,3.88,0.015
1562,William Hernandez,316,Cashier,2022-06-14 00:00:00,Active,,3.34,0.015
1563,Ronald Cox,316,Senior Ambassador,2024-05-21 00:00:00,Active,,1.4,0.035
1564,Jason Cox,316,Cashier,2025-02-02 00:00:00,Terminated,2025-04-10 00:00:00,0.7,0.01
1565,Brenda Bailey,814,Ambassador,2024-07-31 00:00:00,Active,,1.21,0.025
1566,James Gutierrez,814,Cashier,2023-05-02 00:00:00,Active,,2.46,0.0125
1567,Matthew Evans,814,Cashier,2024-01-22 00:00:00,Active,,1.73,0.0125
1568,Jason Reyes,814,Cashier,2022-04-07 00:00:00,Active,,3.53,0.015
1569,Edward Peterson,814,Cashier,2022-07-27 00:00:00,Terminated,2024-02-15 00:00:00,3.22,0.015
1570,Larry Gonzalez,814,Cashier,2024-10-16 00:00:00,Active,,1.0,0.0125
1571,Jennifer Richardson,814,Senior Ambassador,2023-11-08 00:00:00,Active,,1.94,0.035
1572,Dorothy King,814,Ambassador,2024-10-08 00:00:00,Active,,1.02,0.025
1573,Helen Collins,814,Ambassador,2025-01-05 00:00:00,Terminated,2025-08-24 00:00:00,0.78,0.02
1574,Laura Garcia,615,Cashier,2025-06-26 00:00:00,Active,,0.31,0.01
1575,Joseph Richardson,615,Cashier,2019-05-17 00:00:00,Terminated,2020-01-13 00:00:00,6.42,0.0175
1576,Shirley Jackson,615,Cashier,2024-03-11 00:00:00,Active,,1.6,0.0125
1577,Emily Cox,615,Ambassador,2020-12-06 00:00:00,Active,,4.86,0.03
1578,Patricia Roberts,615,Cashier,2018-12-21 00:00:00,Terminated,2025-02-21 00:00:00,6.82,0.0175
1579,Timothy Bailey,615,Senior Ambassador,2019-07-10 00:00:00,Terminated,2019-09-07 00:00:00,6.27,0.045
1580,Anna Morris,227,Ambassador,2018-12-22 00:00:00,Active,,6.82,0.035
1581,Jason Martin,227,Senior Ambassador,2021-03-20 00:00:00,Active,,4.58,0.04
1582,Michelle Taylor,227,Ambassador,2021-12-12 00:00:00,Active,,3.84,0.03
1583,Rebecca Sanchez,227,Cashier,2023-12-01 00:00:00,Active,,1.88,0.0125
1584,Karen Reyes,227,Cashier,2022-08-28 00:00:00,Active,,3.14,0.015
1585,Anthony Collins,209,Ambassador,2023-06-11 00:00:00,Active,,2.35,0.025
1586,Mary Diaz,209,Cashier,2020-09-09 00:00:00,Active,,5.1,0.0175
1587,Eric Ortiz,209,Cashier,2020-04-19 00:00:00,Terminated,2021-01-23 00:00:00,5.49,0.0175
1588,Emma Davis,209,Senior Ambassador,2016-10-23 00:00:00,Active,,8.98,0.045
1589,Robert Roberts,209,Ambassador,2015-08-01 00:00:00,Active,,10.21,0.035
1590,Steven Perez,209,Cashier,2025-02-10 00:00:00,Active,,0.68,0.01
1591,Helen Nguyen,209,Cashier,2024-11-12 00:00:00,Active,,0.93,0.01
1592,Dorothy Peterson,209,Ambassador,2023-12-15 00:00:00,Active,,1.84,0.025
1593,Deborah Reyes,209,Cashier,2015-04-27 00:00:00,Active,,10.47,0.0175
1594,Rebecca Lopez,209,Lead,2015-04-10 00:00:00,Active,,10.52,0.06
1595,Robert King,334,Senior Ambassador,2021-06-11 00:00:00,Active,,4.35,0.04
1596,Jacob Cox,334,Cashier,2021-08-20 00:00:00,Active,,4.16,0.015
1597,Eric Cox,334,Ambassador,2020-04-23 00:00:00,Active,,5.48,0.035
1598,Christopher Hernandez,334,Cashier,2024-03-13 00:00:00,Terminated,2025-03-17 00:00:00,1.59,0.0125
1599,David Baker,334,Cashier,2021-08-19 00:00:00,Active,,4.16,0.015
1600,Gary Morris,788,Cashier,2021-02-28 00:00:00,Active,,4.63,0.015
1601,Stephanie Gonzalez,788,Ambassador,2021-05-16 00:00:00,Active,,4.42,0.03
1602,Patricia Morris,788,Senior Ambassador,2024-10-13 00:00:00,Active,,1.01,0.035
1603,Mark Rivera,788,Cashier,2024-07-03 00:00:00,Active,,1.29,0.0125
1604,Brian Taylor,788,Cashier,2025-08-20 00:00:00,Active,,0.16,0.01
1605,Margaret Perez,788,Cashier,2019-08-16 00:00:00,Active,,6.17,0.0175
1606,Charles Morris,788,Cashier,2025-05-03 00:00:00,Active,,0.45,0.01
1607,Nancy Johnson,788,Ambassador,2022-11-12 00:00:00,Active,,2.93,0.025
1608,Laura Evans,788,Ambassador,2023-03-09 00:00:00,Terminated,2024-09-18 00:00:00,2.61,0.025
1609,Karen Green,788,Cashier,2025-03-12 00:00:00,Active,,0.6,0.01
1610,Anthony Scott,766,Lead,2022-09-28 00:00:00,Active,,3.05,0.05
1611,Joshua Smith,766,Cashier,2020-01-04 00:00:00,Terminated,2022-07-19 00:00:00,5.78,0.0175
1612,Christopher Hall,766,Senior Ambassador,2023-08-19 00:00:00,Active,,2.16,0.035
1613,Dorothy Taylor,766,Cashier,2023-01-21 00:00:00,Active,,2.74,0.0125
1614,Kenneth Harris,766,Cashier,2022-10-12 00:00:00,Active,,3.01,0.015
1615,Anthony Ortiz,766,Senior Ambassador,2020-12-31 00:00:00,Active,,4.79,0.04
1616,Eric King,766,Ambassador,2022-06-11 00:00:00,Terminated,2025-05-06 00:00:00,3.35,0.03
1617,Nancy King,766,Cashier,2025-02-06 00:00:00,Active,,0.69,0.01
