Employee Key,Employee Name,Employee Type,Store Key,Store Area,Store Region,Reports To Key,Hire Date,Employment Status,Termination Date,Tenure Years,Compensation Type,Commission Rate,Annual Salary
701,Jacob Taylor,Ambassador,973.0,,,1728,2014-11-25 00:00:00,Active,,10.89,Commission,0.035,
702,Charles Phillips,Cashier,973.0,,,1728,2015-11-21 00:00:00,Active,,9.9,Commission,0.0175,
703,George Hill,Senior Ambassador,973.0,,,1728,2021-04-23 00:00:00,Active,,4.48,Commission,0.04,
704,Patricia Nelson,Lead,973.0,,,1728,2016-07-26 00:00:00,Active,,9.22,Commission,0.06,
705,Ashley Morales,Cashier,973.0,,,1728,2025-01-07 00:00:00,Active,,0.77,Commission,0.01,
706,Kenneth Evans,Ambassador,973.0,,,1728,2018-12-01 00:00:00,Active,,6.88,Commission,0.035,
707,James Gonzalez,Ambassador,973.0,,,1728,2025-06-20 00:00:00,Active,,0.32,Commission,0.02,
708,Barbara Ramos,Ambassador,973.0,,,1728,2020-05-12 00:00:00,Active,,5.43,Commission,0.035,
709,Amanda Nguyen,Lead,973.0,,,1728,2018-07-19 00:00:00,Active,,7.24,Commission,0.06,
710,Amanda Moore,Cashier,973.0,,,1728,2022-06-09 00:00:00,Active,,3.35,Commission,0.015,
711,Lisa Howard,Senior Ambassador,973.0,,,1728,2024-09-17 00:00:00,Active,,1.08,Commission,0.035,
712,Deborah Flores,Senior Ambassador,932.0,,,1729,2023-12-20 00:00:00,Active,,1.82,Commission,0.035,
713,William Lee,Ambassador,932.0,,,1729,2023-10-20 00:00:00,Active,,1.99,Commission,0.025,
714,Jennifer Morris,Lead,932.0,,,1729,2019-11-26 00:00:00,Terminated,2021-04-02 00:00:00,5.89,Commission,0.06,
715,Jeffrey Stewart,Ambassador,932.0,,,1729,2025-05-25 00:00:00,Terminated,2025-10-13 00:00:00,0.39,Commission,0.02,
716,Eric Ramos,Cashier,932.0,,,1729,2024-10-22 00:00:00,Active,,0.98,Commission,0.01,
717,Edward Edwards,Cashier,932.0,,,1729,2024-11-27 00:00:00,Terminated,2025-01-15 00:00:00,0.88,Commission,0.01,
718,Robert Garcia,Cashier,932.0,,,1729,2019-12-28 00:00:00,Active,,5.8,Commission,0.0175,
719,Mary Martin,Lead,932.0,,,1729,2019-11-21 00:00:00,Active,,5.9,Commission,0.06,
720,Mary Gonzalez,Cashier,932.0,,,1729,2025-01-25 00:00:00,Active,,0.72,Commission,0.01,
721,Betty Lee,Lead,932.0,,,1729,2022-04-09 00:00:00,Active,,3.52,Commission,0.05,
722,Donna Hill,Cashier,687.0,,,1730,2024-06-06 00:00:00,Active,,1.36,Commission,0.0125,
723,Joseph Carter,Ambassador,687.0,,,1730,2023-05-30 00:00:00,Active,,2.38,Commission,0.025,
724,Margaret Nelson,Senior Ambassador,687.0,,,1730,2019-03-15 00:00:00,Active,,6.59,Commission,0.045,
725,Amy Cox,Ambassador,687.0,,,1730,2025-03-14 00:00:00,Terminated,2025-05-22 00:00:00,0.59,Commission,0.02,
726,Angela Lewis,Ambassador,687.0,,,1730,2020-06-16 00:00:00,Active,,5.33,Commission,0.035,
727,Patricia White,Ambassador,687.0,,,1730,2022-03-26 00:00:00,Terminated,2024-11-01 00:00:00,3.56,Commission,0.03,
728,Kevin Smith,Cashier,687.0,,,1730,2023-07-20 00:00:00,Terminated,2025-01-10 00:00:00,2.24,Commission,0.0125,
729,Timothy Rogers,Ambassador,687.0,,,1730,2022-01-01 00:00:00,Active,,3.79,Commission,0.03,
730,Thomas Taylor,Senior Ambassador,613.0,,,1731,2023-07-20 00:00:00,Terminated,2025-02-17 00:00:00,2.24,Commission,0.035,
731,Michelle Hall,Cashier,613.0,,,1731,2020-01-08 00:00:00,Active,,5.77,Commission,0.0175,
732,Jeffrey Scott,Ambassador,613.0,,,1731,2022-12-06 00:00:00,Active,,2.86,Commission,0.025,
733,Ashley Diaz,Ambassador,613.0,,,1731,2019-11-16 00:00:00,Terminated,2022-11-29 00:00:00,5.92,Commission,0.035,
734,Margaret Miller,Cashier,613.0,,,1731,2023-06-12 00:00:00,Active,,2.35,Commission,0.0125,
735,Linda Walker,Ambassador,613.0,,,1731,2025-07-28 00:00:00,Terminated,2025-09-02 00:00:00,0.22,Commission,0.02,
736,Robert Taylor,Cashier,613.0,,,1731,2023-11-04 00:00:00,Terminated,2025-08-09 00:00:00,1.95,Commission,0.0125,
737,Amy Scott,Cashier,613.0,,,1731,2020-09-14 00:00:00,Active,,5.09,Commission,0.0175,
738,Larry Bailey,Cashier,613.0,,,1731,2025-03-26 00:00:00,Active,,0.56,Commission,0.01,
739,Scott Torres,Cashier,613.0,,,1731,2024-09-07 00:00:00,Terminated,2025-09-27 00:00:00,1.11,Commission,0.0125,
740,Ryan Cruz,Cashier,359.0,,,1732,2018-11-10 00:00:00,Terminated,2021-09-26 00:00:00,6.93,Commission,0.0175,
741,Jason Flores,Ambassador,359.0,,,1732,2013-08-02 00:00:00,Active,,12.21,Commission,0.035,
742,Christopher Nelson,Cashier,359.0,,,1732,2013-07-07 00:00:00,Terminated,2018-09-09 00:00:00,12.28,Commission,0.0175,
743,Rebecca Thomas,Cashier,359.0,,,1732,2012-07-03 00:00:00,Active,,13.29,Commission,0.0175,
744,Mark Garcia,Cashier,359.0,,,1732,2015-04-16 00:00:00,Terminated,2024-02-22 00:00:00,10.5,Commission,0.0175,
745,Daniel Moore,Cashier,359.0,,,1732,2012-03-03 00:00:00,Active,,13.62,Commission,0.0175,
746,Kimberly Jones,Cashier,527.0,,,1733,2017-11-23 00:00:00,Active,,7.9,Commission,0.0175,
747,Angela Hernandez,Cashier,527.0,,,1733,2024-09-13 00:00:00,Active,,1.09,Commission,0.0125,
748,Donald Hill,Cashier,527.0,,,1733,2022-09-27 00:00:00,Terminated,2023-08-25 00:00:00,3.05,Commission,0.015,
749,Ronald Scott,Senior Ambassador,527.0,,,1733,2018-09-24 00:00:00,Active,,7.06,Commission,0.045,
750,Edward Allen,Senior Ambassador,527.0,,,1733,2021-04-12 00:00:00,Active,,4.51,Commission,0.04,
751,Linda Stewart,Ambassador,527.0,,,1733,2017-10-03 00:00:00,Active,,8.04,Commission,0.035,
752,Eric Taylor,Cashier,527.0,,,1733,2021-01-27 00:00:00,Active,,4.72,Commission,0.015,
753,Timothy Garcia,Cashier,527.0,,,1733,2024-03-19 00:00:00,Active,,1.58,Commission,0.0125,
754,Kimberly Reyes,Lead,527.0,,,1733,2019-07-24 00:00:00,Terminated,2022-01-11 00:00:00,6.23,Commission,0.06,
755,Ryan Sanchez,Ambassador,527.0,,,1733,2018-11-18 00:00:00,Active,,6.91,Commission,0.035,
756,Laura Morales,Ambassador,670.0,,,1734,2024-03-06 00:00:00,Active,,1.61,Commission,0.025,
757,Pamela Flores,Ambassador,670.0,,,1734,2015-02-12 00:00:00,Active,,10.68,Commission,0.035,
758,Cynthia Morgan,Cashier,670.0,,,1734,2018-01-28 00:00:00,Active,,7.72,Commission,0.0175,
759,Jason Gutierrez,Ambassador,670.0,,,1734,2018-07-23 00:00:00,Active,,7.23,Commission,0.035,
760,Joshua Ramos,Senior Ambassador,670.0,,,1734,2021-05-12 00:00:00,Active,,4.43,Commission,0.04,
761,Susan Mitchell,Cashier,874.0,,,1735,2015-03-15 00:00:00,Terminated,2018-11-15 00:00:00,10.59,Commission,0.0175,
762,Margaret Scott,Senior Ambassador,874.0,,,1735,2022-06-03 00:00:00,Terminated,2023-11-28 00:00:00,3.37,Commission,0.04,
763,Edward Anderson,Cashier,874.0,,,1735,2017-12-10 00:00:00,Active,,7.85,Commission,0.0175,
764,Brandon Murphy,Senior Ambassador,874.0,,,1735,2023-06-03 00:00:00,Active,,2.37,Commission,0.035,
765,Cynthia Reed,Lead,874.0,,,1735,2015-02-13 00:00:00,Active,,10.67,Commission,0.06,
766,Lisa Peterson,Cashier,874.0,,,1735,2016-11-18 00:00:00,Active,,8.91,Commission,0.0175,
767,Joseph Reyes,Ambassador,874.0,,,1735,2015-10-22 00:00:00,Terminated,2018-05-02 00:00:00,9.99,Commission,0.035,
768,Kathleen Campbell,Senior Ambassador,874.0,,,1735,2023-03-25 00:00:00,Active,,2.56,Commission,0.035,
769,Daniel Richardson,Cashier,874.0,,,1735,2016-11-07 00:00:00,Terminated,2023-11-06 00:00:00,8.94,Commission,0.0175,
770,James Nguyen,Ambassador,912.0,,,1736,2020-09-16 00:00:00,Active,,5.08,Commission,0.035,
771,Jeffrey Thomas,Ambassador,912.0,,,1736,2025-06-06 00:00:00,Terminated,2025-07-23 00:00:00,0.36,Commission,0.02,
772,Joshua Moore,Ambassador,912.0,,,1736,2025-02-22 00:00:00,Terminated,2025-06-07 00:00:00,0.65,Commission,0.02,
773,Michael Brown,Ambassador,912.0,,,1736,2020-10-18 00:00:00,Active,,4.99,Commission,0.03,
774,Jessica Richardson,Lead,912.0,,,1736,2017-12-17 00:00:00,Active,,7.83,Commission,0.06,
775,Matthew Garcia,Ambassador,912.0,,,1736,2019-12-21 00:00:00,Active,,5.82,Commission,0.035,
776,Edward Flores,Cashier,912.0,,,1736,2017-11-15 00:00:00,Terminated,2019-08-22 00:00:00,7.92,Commission,0.0175,
777,Ronald Howard,Ambassador,912.0,,,1736,2017-12-27 00:00:00,Terminated,2021-10-22 00:00:00,7.8,Commission,0.035,
778,Betty Ramos,Cashier,912.0,,,1736,2024-09-06 00:00:00,Terminated,2025-09-05 00:00:00,1.11,Commission,0.0125,
779,Amy Sanchez,Senior Ambassador,912.0,,,1736,2019-08-03 00:00:00,Active,,6.2,Commission,0.045,
780,Stephen Mitchell,Lead,200.0,,,1737,2020-12-06 00:00:00,Active,,4.86,Commission,0.05,
781,Kathleen King,Cashier,200.0,,,1737,2013-09-20 00:00:00,Terminated,2019-03-11 00:00:00,12.07,Commission,0.0175,
782,Jeffrey Lopez,Cashier,200.0,,,1737,2025-06-04 00:00:00,Terminated,2025-09-30 00:00:00,0.37,Commission,0.01,
783,Stephen Hernandez,Senior Ambassador,200.0,,,1737,2015-03-06 00:00:00,Terminated,2023-01-17 00:00:00,10.62,Commission,0.045,
784,Timothy Gonzalez,Cashier,200.0,,,1737,2017-05-05 00:00:00,Active,,8.45,Commission,0.0175,
785,Sarah Lee,Ambassador,200.0,,,1737,2014-02-14 00:00:00,Active,,11.67,Commission,0.035,
786,Jennifer Ramirez,Ambassador,200.0,,,1737,2012-10-05 00:00:00,Active,,13.03,Commission,0.035,
787,Edward Brown,Senior Ambassador,200.0,,,1737,2017-08-17 00:00:00,Active,,8.16,Commission,0.045,
788,Deborah Campbell,Ambassador,200.0,,,1737,2019-07-07 00:00:00,Active,,6.28,Commission,0.035,
789,Kimberly Hall,Cashier,200.0,,,1737,2019-03-05 00:00:00,Terminated,2023-01-17 00:00:00,6.62,Commission,0.0175,
790,Ryan Hernandez,Cashier,200.0,,,1737,2023-01-05 00:00:00,Active,,2.78,Commission,0.0125,
791,Margaret Morris,Lead,567.0,,,1738,2015-04-13 00:00:00,Terminated,2024-03-11 00:00:00,10.51,Commission,0.06,
792,Kenneth Taylor,Ambassador,567.0,,,1738,2012-06-16 00:00:00,Active,,13.33,Commission,0.035,
793,Gary Thomas,Senior Ambassador,567.0,,,1738,2012-04-11 00:00:00,Active,,13.51,Commission,0.045,
794,Melissa Thompson,Ambassador,567.0,,,1738,2016-10-08 00:00:00,Active,,9.02,Commission,0.035,
795,James Carter,Ambassador,567.0,,,1738,2014-07-10 00:00:00,Active,,11.27,Commission,0.035,
796,Anna Evans,Ambassador,567.0,,,1738,2019-07-12 00:00:00,Active,,6.26,Commission,0.035,
797,Kevin Peterson,Cashier,567.0,,,1738,2022-10-24 00:00:00,Active,,2.98,Commission,0.0125,
798,Anna Rogers,Ambassador,567.0,,,1738,2018-11-05 00:00:00,Terminated,2023-04-14 00:00:00,6.95,Commission,0.035,
799,Brian Nelson,Cashier,108.0,,,1739,2016-06-14 00:00:00,Terminated,2022-05-08 00:00:00,9.34,Commission,0.0175,
800,Nancy Ortiz,Ambassador,108.0,,,1739,2017-11-12 00:00:00,Terminated,2019-09-09 00:00:00,7.93,Commission,0.035,
801,Emma Martinez,Lead,108.0,,,1739,2018-06-26 00:00:00,Active,,7.31,Commission,0.06,
802,Michelle Ortiz,Lead,108.0,,,1739,2022-02-22 00:00:00,Active,,3.65,Commission,0.05,
803,James Sanchez,Cashier,108.0,,,1739,2018-03-14 00:00:00,Active,,7.59,Commission,0.0175,
804,Betty Morgan,Ambassador,801.0,,,1740,2023-06-09 00:00:00,Active,,2.36,Commission,0.025,
805,Kenneth Jackson,Cashier,801.0,,,1740,2020-01-15 00:00:00,Active,,5.75,Commission,0.0175,
806,Angela Walker,Senior Ambassador,801.0,,,1740,2021-04-05 00:00:00,Active,,4.53,Commission,0.04,
807,Christopher Richardson,Ambassador,801.0,,,1740,2019-03-24 00:00:00,Active,,6.57,Commission,0.035,
808,Robert Perez,Cashier,801.0,,,1740,2022-06-18 00:00:00,Active,,3.33,Commission,0.015,
809,Anna Moore,Ambassador,801.0,,,1740,2020-07-14 00:00:00,Active,,5.26,Commission,0.035,
810,Joseph Thompson,Cashier,801.0,,,1740,2020-08-31 00:00:00,Active,,5.13,Commission,0.0175,
811,Melissa Peterson,Cashier,801.0,,,1740,2021-10-01 00:00:00,Active,,4.04,Commission,0.015,
812,Cynthia Thomas,Cashier,247.0,,,1741,2022-10-09 00:00:00,Active,,3.02,Commission,0.015,
813,Helen Roberts,Cashier,247.0,,,1741,2023-06-18 00:00:00,Active,,2.33,Commission,0.0125,
814,Susan Williams,Cashier,247.0,,,1741,2019-07-14 00:00:00,Active,,6.26,Commission,0.0175,
815,William Martin,Cashier,247.0,,,1741,2021-02-22 00:00:00,Active,,4.65,Commission,0.015,
816,Mark Morgan,Senior Ambassador,247.0,,,1741,2024-02-28 00:00:00,Active,,1.63,Commission,0.035,
817,Betty Jones,Cashier,247.0,,,1741,2022-12-18 00:00:00,Active,,2.83,Commission,0.0125,
818,John Ramirez,Ambassador,247.0,,,1741,2022-10-26 00:00:00,Active,,2.97,Commission,0.025,
819,Steven Anderson,Ambassador,247.0,,,1741,2022-03-23 00:00:00,Terminated,2024-09-07 00:00:00,3.57,Commission,0.03,
820,Carol Clark,Cashier,247.0,,,1741,2025-07-28 00:00:00,Terminated,2025-09-07 00:00:00,0.22,Commission,0.01,
821,Michael Green,Cashier,247.0,,,1741,2025-07-15 00:00:00,Terminated,2025-09-02 00:00:00,0.26,Commission,0.01,
822,Ronald Peterson,Ambassador,367.0,,,1742,2021-02-02 00:00:00,Terminated,2024-01-05 00:00:00,4.7,Commission,0.03,
823,Ronald Campbell,Cashier,367.0,,,1742,2021-01-14 00:00:00,Terminated,2024-12-18 00:00:00,4.75,Commission,0.015,
824,Anna Wilson,Cashier,367.0,,,1742,2022-12-07 00:00:00,Terminated,2024-08-25 00:00:00,2.86,Commission,0.0125,
825,Joshua Davis,Cashier,367.0,,,1742,2024-04-05 00:00:00,Terminated,2024-10-10 00:00:00,1.53,Commission,0.0125,
826,Ronald Lewis,Cashier,367.0,,,1742,2024-08-21 00:00:00,Active,,1.15,Commission,0.0125,
827,Kimberly Cooper,Cashier,367.0,,,1742,2023-08-01 00:00:00,Terminated,2025-09-23 00:00:00,2.21,Commission,0.0125,
828,Matthew Rivera,Cashier,367.0,,,1742,2023-05-30 00:00:00,Active,,2.38,Commission,0.0125,
829,Margaret Richardson,Cashier,367.0,,,1742,2021-04-16 00:00:00,Terminated,2025-05-15 00:00:00,4.5,Commission,0.015,
830,Brenda Nguyen,Cashier,367.0,,,1742,2023-06-23 00:00:00,Active,,2.32,Commission,0.0125,
831,Jason Hernandez,Cashier,367.0,,,1742,2023-08-06 00:00:00,Active,,2.2,Commission,0.0125,
832,Mary Lee,Cashier,367.0,,,1742,2022-04-03 00:00:00,Active,,3.54,Commission,0.015,
833,James Morales,Ambassador,897.0,,,1743,2025-09-30 00:00:00,Terminated,2025-10-12 00:00:00,0.04,Commission,0.02,
834,Jacob Anderson,Senior Ambassador,897.0,,,1743,2021-09-08 00:00:00,Active,,4.1,Commission,0.04,
835,Carol Walker,Cashier,897.0,,,1743,2021-07-03 00:00:00,Active,,4.29,Commission,0.015,
836,Karen Ward,Cashier,897.0,,,1743,2021-11-27 00:00:00,Active,,3.89,Commission,0.015,
837,Jacob Morris,Ambassador,897.0,,,1743,2020-10-05 00:00:00,Active,,5.03,Commission,0.035,
838,Donna Cox,Cashier,897.0,,,1743,2022-04-10 00:00:00,Active,,3.52,Commission,0.015,
839,Joseph Martinez,Cashier,897.0,,,1743,2021-01-20 00:00:00,Active,,4.74,Commission,0.015,
840,Justin Reed,Cashier,897.0,,,1743,2020-01-26 00:00:00,Terminated,2021-04-07 00:00:00,5.72,Commission,0.0175,
841,Jonathan Gonzalez,Cashier,897.0,,,1743,2022-11-19 00:00:00,Active,,2.91,Commission,0.0125,
842,Christopher Lee,Ambassador,897.0,,,1743,2024-03-03 00:00:00,Terminated,2025-08-20 00:00:00,1.62,Commission,0.025,
843,Jessica Hill,Cashier,981.0,,,1744,2025-04-16 00:00:00,Active,,0.5,Commission,0.01,
844,Emily King,Cashier,981.0,,,1744,2013-07-10 00:00:00,Active,,12.27,Commission,0.0175,
845,Sarah Phillips,Cashier,981.0,,,1744,2015-11-19 00:00:00,Terminated,2019-04-15 00:00:00,9.91,Commission,0.0175,
846,Margaret Cox,Ambassador,981.0,,,1744,2024-02-20 00:00:00,Terminated,2025-01-07 00:00:00,1.65,Commission,0.025,
847,Anna Cruz,Cashier,981.0,,,1744,2016-11-20 00:00:00,Active,,8.9,Commission,0.0175,
848,Cynthia Ortiz,Senior Ambassador,981.0,,,1744,2018-09-16 00:00:00,Terminated,2019-11-21 00:00:00,7.08,Commission,0.045,
849,Jessica Hall,Cashier,981.0,,,1744,2012-11-16 00:00:00,Active,,12.91,Commission,0.0175,
850,Timothy Campbell,Lead,981.0,,,1744,2022-02-02 00:00:00,Active,,3.7,Commission,0.05,
851,Michelle Lee,Ambassador,981.0,,,1744,2013-09-03 00:00:00,Active,,12.12,Commission,0.035,
852,Carol Kim,Ambassador,981.0,,,1744,2014-11-29 00:00:00,Terminated,2015-10-03 00:00:00,10.88,Commission,0.035,
853,Jacob Ward,Cashier,981.0,,,1744,2017-04-22 00:00:00,Active,,8.49,Commission,0.0175,
854,Eric Perez,Ambassador,885.0,,,1745,2021-06-14 00:00:00,Terminated,2021-07-17 00:00:00,4.34,Commission,0.03,
855,Paul Johnson,Senior Ambassador,885.0,,,1745,2015-01-29 00:00:00,Active,,10.71,Commission,0.045,
856,Nicole Adams,Lead,885.0,,,1745,2020-06-13 00:00:00,Active,,5.34,Commission,0.06,
857,Jonathan Howard,Ambassador,885.0,,,1745,2021-04-17 00:00:00,Active,,4.5,Commission,0.03,
858,Laura Martinez,Ambassador,885.0,,,1745,2021-11-19 00:00:00,Terminated,2022-06-13 00:00:00,3.91,Commission,0.03,
859,Mary Davis,Senior Ambassador,885.0,,,1745,2018-11-14 00:00:00,Active,,6.92,Commission,0.045,
860,Elizabeth Harris,Cashier,885.0,,,1745,2022-12-20 00:00:00,Terminated,2025-03-10 00:00:00,2.82,Commission,0.0125,
861,George Morales,Senior Ambassador,885.0,,,1745,2016-08-17 00:00:00,Terminated,2017-08-01 00:00:00,9.16,Commission,0.045,
862,Angela Wright,Ambassador,885.0,,,1745,2017-09-26 00:00:00,Active,,8.06,Commission,0.035,
863,Robert Nguyen,Cashier,885.0,,,1745,2018-07-23 00:00:00,Terminated,2024-04-11 00:00:00,7.23,Commission,0.0175,
864,Susan Campbell,Ambassador,885.0,,,1745,2022-06-22 00:00:00,Active,,3.32,Commission,0.03,
865,Susan Kelly,Cashier,885.0,,,1745,2018-04-12 00:00:00,Active,,7.51,Commission,0.0175,
866,Emily Howard,Ambassador,557.0,,,1746,2024-07-16 00:00:00,Active,,1.25,Commission,0.025,
867,Kevin Flores,Cashier,557.0,,,1746,2025-08-26 00:00:00,Active,,0.14,Commission,0.01,
868,Anna Kim,Cashier,557.0,,,1746,2020-07-27 00:00:00,Active,,5.22,Commission,0.0175,
869,Jacob Cooper,Ambassador,557.0,,,1746,2023-06-09 00:00:00,Active,,2.36,Commission,0.025,
870,Ryan Harris,Lead,557.0,,,1746,2020-11-21 00:00:00,Active,,4.9,Commission,0.05,
871,Nicholas Reyes,Ambassador,557.0,,,1746,2023-02-14 00:00:00,Active,,2.67,Commission,0.025,
872,Sarah Cook,Lead,557.0,,,1746,2022-05-07 00:00:00,Active,,3.44,Commission,0.05,
873,Larry Moore,Senior Ambassador,557.0,,,1746,2021-01-01 00:00:00,Terminated,2025-09-14 00:00:00,4.79,Commission,0.04,
874,Richard Rodriguez,Cashier,557.0,,,1746,2023-07-10 00:00:00,Active,,2.27,Commission,0.0125,
875,Christopher Morales,Ambassador,557.0,,,1746,2020-02-20 00:00:00,Active,,5.65,Commission,0.035,
876,Mark Wilson,Senior Ambassador,24.0,,,1747,2015-12-24 00:00:00,Active,,9.81,Commission,0.045,
877,Paul Scott,Lead,24.0,,,1747,2019-05-09 00:00:00,Active,,6.44,Commission,0.06,
878,Donald Johnson,Ambassador,24.0,,,1747,2022-12-11 00:00:00,Active,,2.85,Commission,0.025,
879,Kevin Thomas,Ambassador,24.0,,,1747,2016-11-30 00:00:00,Active,,8.88,Commission,0.035,
880,Angela Martin,Cashier,24.0,,,1747,2018-05-26 00:00:00,Active,,7.39,Commission,0.0175,
881,Robert Cox,Cashier,24.0,,,1747,2023-10-09 00:00:00,Active,,2.02,Commission,0.0125,
882,Jennifer Reed,Cashier,24.0,,,1747,2019-08-05 00:00:00,Active,,6.2,Commission,0.0175,
883,Ryan Rogers,Cashier,24.0,,,1747,2024-11-19 00:00:00,Terminated,2025-02-11 00:00:00,0.91,Commission,0.01,
884,Amanda Ramos,Ambassador,24.0,,,1747,2015-02-15 00:00:00,Active,,10.67,Commission,0.035,
885,Jonathan Ramos,Senior Ambassador,24.0,,,1747,2014-03-23 00:00:00,Terminated,2017-06-26 00:00:00,11.57,Commission,0.045,
886,Barbara Cox,Senior Ambassador,24.0,,,1747,2018-03-17 00:00:00,Active,,7.58,Commission,0.045,
887,Lisa Robinson,Ambassador,576.0,,,1748,2023-02-15 00:00:00,Active,,2.67,Commission,0.025,
888,Anna Young,Cashier,576.0,,,1748,2024-09-10 00:00:00,Active,,1.1,Commission,0.0125,
889,Elizabeth Garcia,Cashier,576.0,,,1748,2022-09-17 00:00:00,Active,,3.08,Commission,0.015,
890,Cynthia Roberts,Cashier,576.0,,,1748,2022-10-10 00:00:00,Active,,3.02,Commission,0.015,
891,Scott Clark,Cashier,576.0,,,1748,2020-02-22 00:00:00,Active,,5.65,Commission,0.0175,
892,Stephen Brown,Cashier,576.0,,,1748,2019-06-08 00:00:00,Active,,6.36,Commission,0.0175,
893,Nicholas Ramirez,Ambassador,576.0,,,1748,2024-01-01 00:00:00,Terminated,2025-03-03 00:00:00,1.79,Commission,0.025,
894,Michelle Martinez,Ambassador,576.0,,,1748,2025-07-27 00:00:00,Active,,0.22,Commission,0.02,
895,Justin Turner,Senior Ambassador,576.0,,,1748,2024-01-03 00:00:00,Terminated,2024-09-26 00:00:00,1.79,Commission,0.035,
896,Jennifer Lee,Cashier,576.0,,,1748,2024-06-13 00:00:00,Active,,1.34,Commission,0.0125,
897,Scott Brown,Senior Ambassador,925.0,,,1749,2015-06-18 00:00:00,Active,,10.33,Commission,0.045,
898,Betty Gutierrez,Ambassador,925.0,,,1749,2020-05-06 00:00:00,Active,,5.45,Commission,0.035,
899,Richard Morales,Cashier,925.0,,,1749,2021-07-27 00:00:00,Active,,4.22,Commission,0.015,
900,Linda Jones,Cashier,925.0,,,1749,2022-11-08 00:00:00,Active,,2.94,Commission,0.0125,
901,Brandon Sanchez,Ambassador,925.0,,,1749,2023-04-22 00:00:00,Active,,2.49,Commission,0.025,
902,Matthew King,Cashier,925.0,,,1749,2025-08-20 00:00:00,Active,,0.16,Commission,0.01,
903,Donald Young,Cashier,925.0,,,1749,2019-07-14 00:00:00,Active,,6.26,Commission,0.0175,
904,Lisa Johnson,Cashier,925.0,,,1749,2018-06-18 00:00:00,Terminated,2022-12-13 00:00:00,7.33,Commission,0.0175,
905,Laura Thomas,Cashier,925.0,,,1749,2013-11-14 00:00:00,Active,,11.92,Commission,0.0175,
906,Edward Adams,Ambassador,925.0,,,1749,2012-10-18 00:00:00,Terminated,2023-09-01 00:00:00,12.99,Commission,0.035,
907,Larry Morris,Cashier,575.0,,,1750,2022-09-01 00:00:00,Active,,3.12,Commission,0.015,
908,Brandon Wright,Cashier,575.0,,,1750,2013-04-24 00:00:00,Active,,12.48,Commission,0.0175,
909,Joshua Williams,Senior Ambassador,575.0,,,1750,2020-04-26 00:00:00,Active,,5.47,Commission,0.045,
910,Ronald Thompson,Cashier,575.0,,,1750,2021-10-16 00:00:00,Active,,4.0,Commission,0.015,
911,Joshua Martin,Senior Ambassador,575.0,,,1750,2012-07-03 00:00:00,Active,,13.29,Commission,0.045,
912,Elizabeth Ramirez,Cashier,575.0,,,1750,2012-08-09 00:00:00,Terminated,2014-12-21 00:00:00,13.19,Commission,0.0175,
913,Jonathan Baker,Cashier,575.0,,,1750,2024-11-17 00:00:00,Active,,0.91,Commission,0.01,
914,Kenneth King,Ambassador,866.0,,,1751,2017-03-07 00:00:00,Active,,8.61,Commission,0.035,
915,Michael Rodriguez,Ambassador,866.0,,,1751,2016-05-10 00:00:00,Active,,9.44,Commission,0.035,
916,Amanda Jones,Ambassador,866.0,,,1751,2025-07-09 00:00:00,Active,,0.27,Commission,0.02,
917,Sandra Lopez,Cashier,866.0,,,1751,2019-02-20 00:00:00,Active,,6.65,Commission,0.0175,
918,Deborah Reed,Cashier,866.0,,,1751,2025-05-18 00:00:00,Active,,0.41,Commission,0.01,
919,Laura Kim,Cashier,866.0,,,1751,2017-07-03 00:00:00,Terminated,2021-01-24 00:00:00,8.29,Commission,0.0175,
920,Brian Smith,Ambassador,866.0,,,1751,2016-10-05 00:00:00,Active,,9.03,Commission,0.035,
921,Amy Lopez,Ambassador,866.0,,,1751,2019-08-05 00:00:00,Terminated,2020-05-06 00:00:00,6.2,Commission,0.035,
922,Sandra Nguyen,Senior Ambassador,866.0,,,1751,2022-06-02 00:00:00,Active,,3.37,Commission,0.04,
