Date Value,Order ID,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State/Province,Postal Code,Region,Product ID,Category,Sub-Category,Manufacturer,Product Name,TY Sales,LY Sales,LLY Sales,TY Quantity,LY Quantity,LLY Quantity,LY Discount,LLY Discount,TY Discount,LY Profit,TY Profit,LLY Profit
8/9/2025,US-2023-117968,8/7/2023,Second Class,RS-19420,Ricardo Sperren,Corporate,United States,Meriden,Connecticut,6450,East,OFF-AR-10004165,Office Supplies,Art,Binney & Smith,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",0,0,4.56,0,0,2,0,0,0,0,0,2.0064
9/17/2024,US-2024-126977,9/23/2024,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East,FUR-BO-10002213,Furniture,Bookcases,DMI,DMI Eclipse Executive Suite Bookcases,2003.92,0,0,5,0,0,0,0,0.2,0,-25.049000000,0
11/18/2025,US-2025-138408,11/21/2025,Second Class,KC-16255,Karen Carlisle,Corporate,United States,Huntsville,Alabama,35810,South,TEC-AC-10003870,Technology,Accessories,Logitech,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1319.96,0,0,4,0,0,0,0,0,0,527.984,0
9/15/2026,US-2026-116652,9/19/2026,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122,West,OFF-AP-10001205,Office Supplies,Appliances,Belkin,Belkin 5 Outlet SurgeMaster Power Centers,108.96,0,0,2,0,0,0,0,0,0,30.5088,0
9/12/2025,US-2023-139892,9/12/2023,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AR-10004441,Office Supplies,Art,BIC,BIC Brite Liner Highlighters,0,0,9.936,0,0,3,0,0.2,0,0,0,2.7324
4/18/2026,US-2024-168704,4/17/2024,Standard Class,FP-14320,Frank Preis,Consumer,United States,Huntsville,Texas,77340,Central,FUR-TA-10000688,Furniture,Tables,Chromcraft,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",0,0,609.98,0,0,4,0,0.3,0,0,0,-113.282
8/24/2025,US-2024-139759,8/30/2024,Standard Class,NL-18310,Nancy Lomonaco,Home Office,United States,Los Angeles,California,90045,West,OFF-AP-10002765,Office Supplies,Appliances,Fellowes,Fellowes Advanced Computer Series Surge Protectors,0,105.96,0,0,4,0,0,0,0,29.6688,0,0
2/20/2024,US-2023-107706,2/19/2023,Second Class,ST-20530,Shui Tom,Consumer,United States,Houston,Texas,77095,Central,OFF-PA-10000466,Office Supplies,Paper,Other,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",0,16.176,0,0,3,0,0.2,0,0,6.066,0,0
11/16/2025,US-2024-126725,11/21/2024,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,OFF-PA-10001639,Office Supplies,Paper,Xerox,Xerox 203,0,32.4,0,0,5,0,0,0,0,15.552,0,0
7/17/2025,US-2025-139087,7/22/2025,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98105,West,OFF-LA-10001074,Office Supplies,Labels,Other,Round Specialty Laser Printer Labels,87.71,0,0,7,0,0,0,0,0,0,41.2237,0
12/26/2025,US-2024-151589,12/30/2024,First Class,RE-19450,Richard Eichhorn,Consumer,United States,Eau Claire,Wisconsin,54703,Central,OFF-PA-10003228,Office Supplies,Paper,Xerox,Xerox 1917,0,195.64,0,0,4,0,0,0,0,91.9508,0,0
5/2/2023,US-2023-124618,5/4/2023,Second Class,CS-11860,Cari Schnelling,Consumer,United States,Lakeland,Florida,33801,South,TEC-CO-10004202,Technology,Copiers,Brother,Brother DCP1000 Digital 3 in 1 Multifunction Machine,479.984,0,0,2,0,0,0,0,0.2,0,89.997,0
6/8/2024,US-2024-164007,6/12/2024,Standard Class,MG-17695,Maureen Gnade,Consumer,United States,Chicago,Illinois,60610,Central,OFF-AP-10003849,Office Supplies,Appliances,Hoover,Hoover Shoulder Vac Commercial Portable Vacuum,143.128,0,0,2,0,0,0,0,0.8,0,-393.602,0
7/13/2026,US-2025-157588,7/19/2025,Standard Class,AR-10570,Anemone Ratner,Consumer,United States,Columbus,Georgia,31907,South,OFF-BI-10003963,Office Supplies,Binders,Cardinal,Cardinal Holdit Data Disk Pockets,0,36.4,0,0,5,0,0,0,0,17.108,0,0
9/2/2026,US-2026-111220,9/8/2026,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Chicago,Illinois,60653,Central,OFF-FA-10002280,Office Supplies,Fasteners,Advantus,Advantus Plastic Paper Clips,16,0,0,4,0,0,0,0,0.2,0,5.6,0
9/18/2024,US-2023-132962,9/16/2023,First Class,JM-15535,Jessica Myrick,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10003543,Office Supplies,Paper,Xerox,Xerox 1985,0,15.552,0,0,3,0,0.2,0,0,5.4432,0,0
7/2/2025,US-2023-140858,7/2/2023,Standard Class,CA-12775,Cynthia Arntzen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003094,Office Supplies,Binders,Other,Self-Adhesive Ring Binder Labels,0,0,3.168,0,0,3,0,0.7,0,0,0,-2.4288
3/5/2025,US-2023-131009,3/5/2023,Standard Class,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907,Central,FUR-CH-10001270,Furniture,Chairs,Other,Harbour Creations Steel Folding Chair,0,0,362.25,0,0,6,0,0.3,0,0,0,0
8/15/2023,US-2023-141005,8/18/2023,First Class,CS-12355,Christine Sundaresam,Consumer,United States,Fairfield,Connecticut,6824,East,OFF-BI-10001989,Office Supplies,Binders,Other,Premium Transparent Presentation Covers by GBC,62.94,0,0,3,0,0,0,0,0,0,30.2112,0
10/5/2024,US-2024-115091,10/9/2024,Standard Class,JJ-15760,Joel Jenkins,Home Office,United States,Springfield,Virginia,22153,South,OFF-AR-10000658,Office Supplies,Art,Newell,Newell 324,46.2,0,0,4,0,0,0,0,0,0,12.936,0
3/6/2026,US-2026-167640,3/10/2026,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,San Francisco,California,94109,West,OFF-LA-10004559,Office Supplies,Labels,Avery,Avery 49,11.52,0,0,4,0,0,0,0,0,0,5.6448,0
11/13/2024,US-2024-149909,11/17/2024,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Columbus,Indiana,47201,Central,OFF-PA-10001790,Office Supplies,Paper,Xerox,Xerox 1910,96.08,0,0,2,0,0,0,0,0,0,46.1184,0
5/31/2024,US-2024-147788,6/4/2024,Standard Class,TM-21010,Tamara Manning,Consumer,United States,Orem,Utah,84057,West,FUR-BO-10004357,Furniture,Bookcases,O'Sullivan,O'Sullivan Living Dimensions 3-Shelf Bookcases,1406.86,0,0,7,0,0,0,0,0,0,140.686,0
8/20/2026,US-2026-105326,8/27/2026,Standard Class,KT-16480,Kean Thornton,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10001639,Office Supplies,Paper,Xerox,Xerox 203,25.92,0,0,4,0,0,0,0,0,0,12.4416,0
12/10/2024,US-2023-151162,12/9/2023,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbus,Ohio,43229,East,OFF-PA-10001033,Office Supplies,Paper,Xerox,Xerox 1893,0,98.376,0,0,3,0,0.2,0,0,35.6613,0,0
6/13/2026,US-2025-132304,6/18/2025,Standard Class,AR-10825,Anthony Rawles,Corporate,United States,Seattle,Washington,98103,West,FUR-TA-10004619,Furniture,Tables,Hon,Hon Non-Folding Utility Tables,0,1115.17,0,0,7,0,0,0,0,334.551,0,0
5/4/2024,US-2023-142727,5/1/2023,Second Class,HG-14845,Harry Greene,Consumer,United States,Lake Charles,Louisiana,70601,South,OFF-BI-10000136,Office Supplies,Binders,Avery,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,0,17.94,0,0,3,0,0,0,0,8.6112,0,0
10/15/2026,US-2026-142643,10/20/2026,Standard Class,DL-13495,Dionis Lloyd,Corporate,United States,Thousand Oaks,California,91360,West,OFF-LA-10003510,Office Supplies,Labels,Avery,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",152.65,0,0,5,0,0,0,0,0,0,70.219,0
7/3/2026,US-2026-168109,7/3/2026,Same Day,JK-15640,Jim Kriz,Home Office,United States,Seattle,Washington,98105,West,TEC-AC-10003628,Technology,Accessories,Logitech,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,59.98,0,0,2,0,0,0,0,0,0,26.3912,0
1/16/2026,US-2024-128608,1/17/2024,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,Toledo,Ohio,43615,East,TEC-AC-10000487,Technology,Accessories,SanDisk,SanDisk Cruzer 4 GB USB Flash Drive,0,0,10.384,0,0,2,0,0.2,0,0,0,2.2066
9/25/2024,US-2023-126480,9/24/2023,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,San Diego,California,92024,West,OFF-PA-10004610,Office Supplies,Paper,Xerox,Xerox 1900,0,8.56,0,0,2,0,0,0,0,3.852,0,0
8/31/2024,US-2024-111514,9/2/2024,First Class,SC-20260,Scott Cohen,Corporate,United States,San Francisco,California,94122,West,TEC-AC-10004864,Technology,Accessories,Memorex,Memorex Micro Travel Drive 32 GB,36.51,0,0,1,0,0,0,0,0,0,15.6993,0
11/4/2025,US-2023-106439,11/4/2023,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049,West,TEC-AC-10004568,Technology,Accessories,Maxell,Maxell LTO Ultrium - 800 GB,0,0,251.91,0,0,9,0,0,0,0,0,47.8629
5/23/2023,US-2023-135881,5/27/2023,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,10035,East,OFF-SU-10003002,Office Supplies,Supplies,Other,Letter Slitter,5.04,0,0,2,0,0,0,0,0,0,0.1512,0
6/12/2026,US-2026-108441,6/18/2026,Standard Class,SB-20170,Sarah Bern,Consumer,United States,New York City,New York,10035,East,OFF-PA-10000697,Office Supplies,Paper,TOPS,"TOPS Voice Message Log Book, Flash Format",19.04,0,0,4,0,0,0,0,0,0,9.3296,0
8/7/2026,US-2026-156776,8/11/2026,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,FUR-CH-10002317,Furniture,Chairs,Global,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,207.184,0,0,1,0,0,0,0,0.2,0,25.898,0
7/5/2025,US-2024-146087,7/11/2024,Standard Class,PP-18955,Paul Prost,Home Office,United States,Holyoke,Massachusetts,1040,East,FUR-BO-10002824,Furniture,Bookcases,Bush,Bush Mission Pointe Library,0,301.96,0,0,2,0,0,0,0,60.392,0,0
6/17/2026,US-2026-165323,6/21/2026,Standard Class,SR-20740,Steven Roelle,Home Office,United States,New York City,New York,10024,East,TEC-MA-10003673,Technology,Machines,Hewlett-Packard,Hewlett-Packard Desktjet 6988DT Refurbished Printer,3404.5,0,0,5,0,0,0,0,0,0,1668.205,0
9/20/2024,US-2024-156013,9/26/2024,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Long Beach,New York,11561,East,OFF-PA-10001970,Office Supplies,Paper,Xerox,Xerox 1881,61.4,0,0,5,0,0,0,0,0,0,28.858,0
4/28/2023,US-2023-118976,5/3/2023,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Baltimore,Maryland,21215,East,OFF-ST-10000877,Office Supplies,Storage,Other,Recycled Steel Personal File for Standard File Folders,497.61,0,0,9,0,0,0,0,0,0,129.3786,0
6/13/2026,US-2025-107216,6/17/2025,First Class,PV-18985,Paul Van Hugh,Home Office,United States,San Francisco,California,94122,West,FUR-FU-10000206,Furniture,Furnishings,GE,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",0,8.73,0,0,3,0,0,0,0,4.1031,0,0
3/12/2024,US-2023-104563,3/12/2023,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,98103,West,OFF-AR-10000390,Office Supplies,Art,Newell,Newell Chalk Holder,0,20.65,0,0,5,0,0,0,0,9.499,0,0
11/3/2024,US-2024-121041,11/10/2024,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Haltom City,Texas,76117,Central,OFF-EN-10001137,Office Supplies,Envelopes,Other,"#10 Gummed Flap White Envelopes, 100/Box",6.608,0,0,2,0,0,0,0,0.2,0,2.1476,0
11/19/2026,US-2026-126242,11/24/2026,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Los Angeles,California,90049,West,OFF-ST-10000675,Office Supplies,Storage,Other,"File Shuttle II and Handi-File, Black",305.01,0,0,9,0,0,0,0,0,0,76.2525,0
11/4/2025,US-2023-108609,11/2/2023,Second Class,AJ-10780,Anthony Jacobs,Corporate,United States,Lorain,Ohio,44052,East,FUR-TA-10003954,Furniture,Tables,Hon,Hon 94000 Series Round Tables,0,0,1421.664,0,0,8,0,0.4,0,0,0,-734.5264
3/25/2025,US-2023-107405,3/25/2023,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Asheville,North Carolina,28806,South,OFF-ST-10002301,Office Supplies,Storage,Tennsco,Tennsco Commercial Shelving,0,0,16.272,0,0,1,0,0.2,0,0,0,-3.8646
1/1/2026,US-2023-141313,1/1/2024,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Beverly,Massachusetts,1915,East,OFF-PA-10003302,Office Supplies,Paper,Xerox,Xerox 1906,0,0,141.76,0,0,4,0,0,0,0,0,66.6272
7/25/2025,US-2025-115441,7/28/2025,Second Class,SH-19975,Sally Hughsby,Corporate,United States,Milwaukee,Wisconsin,53209,Central,TEC-PH-10002262,Technology,Phones,LG,LG Electronics Tone+ HBS-730 Bluetooth Headset,297.55,0,0,5,0,0,0,0,0,0,83.314,0
4/28/2025,US-2025-161816,5/1/2025,First Class,NB-18655,Nona Balk,Corporate,United States,Dallas,Texas,75217,Central,TEC-PH-10003012,Technology,Phones,Nortel,Nortel Meridian M3904 Professional Digital phone,369.576,0,0,3,0,0,0,0,0.2,0,41.5773,0
5/29/2026,US-2026-168739,6/5/2026,Standard Class,HZ-14950,Henia Zydlo,Consumer,United States,Houston,Texas,77095,Central,FUR-FU-10003919,Furniture,Furnishings,Eldon,Eldon Executive Woodline II Cherry Finish Desk Accessories,65.424,0,0,4,0,0,0,0,0.6,0,-52.3392,0
11/18/2026,US-2026-107825,11/18/2026,Same Day,NB-18655,Nona Balk,Corporate,United States,Milwaukee,Wisconsin,53209,Central,FUR-FU-10000206,Furniture,Furnishings,GE,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",5.82,0,0,2,0,0,0,0,0,0,2.7354,0
9/6/2024,US-2023-109855,9/5/2023,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,New York City,New York,10009,East,OFF-BI-10004716,Office Supplies,Binders,Wilson Jones,Wilson Jones Hanging Recycled Pressboard Data Binders,0,23.744,0,0,2,0,0.2,0,0,8.3104,0,0
11/20/2025,US-2024-109337,11/23/2024,Second Class,DL-13330,Denise Leinenbach,Consumer,United States,Lawrence,Indiana,46226,Central,OFF-AR-10003759,Office Supplies,Art,Crayola,"Crayola Anti Dust Chalk, 12/Pack",0,10.92,0,0,6,0,0,0,0,4.914,0,0
5/25/2026,US-2025-157266,6/1/2025,Standard Class,TB-21280,Toby Braunhardt,Consumer,United States,Washington,District of Columbia,20016,East,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones,Wilson Jones Turn Tabs Binder Tool for Ring Binders,0,9.64,0,0,2,0,0,0,0,4.4344,0,0
9/6/2023,US-2023-130449,9/9/2023,First Class,VP-21760,Victoria Pisteka,Corporate,United States,San Francisco,California,94109,West,FUR-FU-10001487,Furniture,Furnishings,Eldon,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",41.88,0,0,6,0,0,0,0,0,0,12.1452,0
7/14/2023,US-2023-124464,7/20/2023,Standard Class,SS-20515,Shirley Schmidt,Home Office,United States,Newark,Delaware,19711,East,OFF-AP-10000576,Office Supplies,Appliances,Belkin,Belkin 7 Outlet SurgeMaster II,39.48,0,0,1,0,0,0,0,0,0,11.0544,0
8/2/2025,US-2025-156265,8/4/2025,Second Class,BF-11020,Barry Französisch,Corporate,United States,Los Angeles,California,90032,West,OFF-BI-10000285,Office Supplies,Binders,XtraLife,XtraLife ClearVue Slant-D Ring Binders by Cardinal,12.544,0,0,2,0,0,0,0,0.2,0,4.704,0
10/16/2024,US-2023-126571,10/15/2023,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-EN-10002230,Office Supplies,Envelopes,Other,Airmail Envelopes,0,201.432,0,0,3,0,0.2,0,0,67.9833,0,0
9/16/2026,US-2026-118136,9/17/2026,First Class,BB-10990,Barry Blumstein,Corporate,United States,Inglewood,California,90301,West,OFF-AR-10001427,Office Supplies,Art,Newell,Newell 330,5.98,0,0,1,0,0,0,0,0,0,1.5548,0
3/26/2024,US-2024-116981,3/28/2024,Second Class,SM-20950,Suzanne McNair,Corporate,United States,New York City,New York,10009,East,OFF-AP-10000595,Office Supplies,Appliances,Other,Disposable Triple-Filter Dust Bags,13.11,0,0,3,0,0,0,0,0,0,3.4086,0
8/2/2024,US-2024-147501,8/6/2024,Standard Class,Co-12640,Corey-Lock,Consumer,United States,Seattle,Washington,98105,West,TEC-MA-10001972,Technology,Machines,Okidata,Okidata C331dn Printer,558.4,0,0,2,0,0,0,0,0.2,0,41.88,0
6/16/2026,US-2024-123960,6/16/2024,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,Monroe,Louisiana,71203,South,OFF-AR-10003582,Office Supplies,Art,Boston,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",0,0,56.3,0,0,2,0,0,0,0,0,15.764
12/3/2024,US-2023-159800,12/1/2023,First Class,SG-20470,Sheri Gordon,Consumer,United States,San Francisco,California,94109,West,TEC-AC-10003447,Technology,Accessories,Other,Micropad Numeric Keypads,0,139.93,0,0,7,0,0,0,0,34.9825,0,0
11/6/2025,US-2023-129147,11/6/2023,Standard Class,LC-17050,Liz Carlisle,Consumer,United States,Medina,Ohio,44256,East,TEC-PH-10001552,Technology,Phones,Other,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,0,0,50.232,0,0,7,0,0.4,0,0,0,-10.0464
3/24/2026,US-2026-166184,3/27/2026,First Class,HR-14830,Harold Ryan,Corporate,United States,New York City,New York,10035,East,TEC-PH-10002624,Technology,Phones,Samsung,Samsung Galaxy S4 Mini,469.99,0,0,1,0,0,0,0,0,0,136.2971,0
12/14/2024,US-2024-126347,12/19/2024,Second Class,AJ-10945,Ashley Jarboe,Consumer,United States,Los Angeles,California,90045,West,TEC-AC-10003063,Technology,Accessories,Micro Innovations,Micro Innovations USB RF Wireless Keyboard with Mouse,50,0,0,2,0,0,0,0,0,0,10.5,0
8/28/2025,US-2024-108532,9/2/2024,Standard Class,CC-12100,Chad Cunningham,Home Office,United States,Detroit,Michigan,48234,Central,TEC-PH-10001750,Technology,Phones,Samsung,Samsung Rugby III,0,131.98,0,0,2,0,0,0,0,35.6346,0,0
5/2/2025,US-2024-112130,5/7/2024,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10002230,Office Supplies,Paper,Xerox,Xerox 1897,0,7.968,0,0,2,0,0.2,0,0,2.8884,0,0
9/13/2024,US-2023-163293,9/11/2023,First Class,KC-16255,Karen Carlisle,Corporate,United States,Macon,Georgia,31204,South,TEC-AC-10004209,Technology,Accessories,Memorex,Memorex Froggy Flash Drive 4 GB,0,32.97,0,0,3,0,0,0,0,12.8583,0,0
5/8/2024,US-2024-109939,5/12/2024,Standard Class,AA-10375,Allen Armold,Consumer,United States,Salem,Oregon,97301,West,OFF-AR-10000127,Office Supplies,Art,Newell,Newell 321,5.248,0,0,2,0,0,0,0,0.2,0,0.590400000,0
10/14/2025,US-2025-156503,10/20/2025,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,28540,South,TEC-AC-10002473,Technology,Accessories,Maxell,Maxell 4.7GB DVD-R,22.704,0,0,1,0,0,0,0,0.2,0,5.9598,0
11/20/2023,US-2023-140396,11/25/2023,Standard Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,10024,East,OFF-EN-10002592,Office Supplies,Envelopes,Peel & Seel,"Peel & Seel Recycled Catalog Envelopes, Brown",34.74,0,0,3,0,0,0,0,0,0,17.37,0
11/24/2024,US-2024-153416,11/29/2024,Standard Class,TS-21340,Toby Swindell,Consumer,United States,Los Angeles,California,90036,West,OFF-BI-10002706,Office Supplies,Binders,Avery,Avery Premier Heavy-Duty Binder with Round Locking Rings,91.392,0,0,8,0,0,0,0,0.2,0,29.7024,0
7/12/2025,US-2025-103891,7/19/2025,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Los Angeles,California,90008,West,TEC-PH-10000149,Technology,Phones,Cisco,Cisco SPA525G2 IP Phone - Wireless,95.76,0,0,6,0,0,0,0,0.2,0,7.182,0
3/26/2024,US-2023-140004,3/25/2023,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Hamilton,Ohio,45011,East,OFF-AR-10004027,Office Supplies,Art,Binney & Smith,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",0,6.048,0,0,3,0,0.2,0,0,1.5876,0,0
7/14/2025,US-2025-157588,7/19/2025,Standard Class,AR-10570,Anemone Ratner,Consumer,United States,Columbus,Georgia,31907,South,FUR-FU-10004848,Furniture,Furnishings,Howard Miller,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51.75,0,0,1,0,0,0,0,0,0,15.525,0
11/24/2026,US-2026-131366,11/29/2026,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Lancaster,Pennsylvania,17602,East,TEC-PH-10003437,Technology,Phones,Other,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,89.988,0,0,2,0,0,0,0,0.4,0,-14.998,0
1/26/2024,US-2023-117163,2/2/2023,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,San Diego,California,92037,West,OFF-ST-10003692,Office Supplies,Storage,Other,Recycled Steel Personal File for Hanging File Folders,0,57.23,0,0,1,0,0,0,0,14.3075,0,0
12/16/2025,US-2023-122959,12/12/2023,Same Day,CY-12745,Craig Yedwab,Corporate,United States,San Antonio,Texas,78207,Central,OFF-BI-10003650,Office Supplies,Binders,GBC,GBC DocuBind 300 Electric Binding Machine,0,0,210.392,0,0,2,0,0.8,0,0,0,-336.6272
9/28/2024,US-2024-129546,10/5/2024,Standard Class,RP-19855,Roy Phan,Corporate,United States,Los Angeles,California,90032,West,OFF-BI-10004001,Office Supplies,Binders,GBC,GBC Recycled VeloBinder Covers,81.792,0,0,6,0,0,0,0,0.2,0,26.5824,0
1/30/2026,US-2024-109603,2/1/2024,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Moreno Valley,California,92553,West,OFF-PA-10003790,Office Supplies,Paper,Xerox,Xerox 1991,0,0,182.72,0,0,8,0,0,0,0,0,84.0512
11/30/2025,US-2024-103723,12/6/2024,Standard Class,BT-11305,Beth Thompson,Home Office,United States,Seattle,Washington,98105,West,OFF-AR-10003251,Office Supplies,Art,Prang,Prang Drawing Pencil Set,0,13.9,0,0,5,0,0,0,0,5.56,0,0
7/11/2025,US-2023-138758,7/11/2023,Standard Class,JL-15835,John Lee,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-FU-10003039,Furniture,Furnishings,Howard Miller,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",0,0,69.008,0,0,2,0,0.2,0,0,0,12.0764
12/7/2024,US-2023-117744,12/6/2023,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Corpus Christi,Texas,78415,Central,FUR-FU-10002759,Furniture,Furnishings,Other,12-1/2 Diameter Round Wall Clock,0,39.96,0,0,5,0,0.6,0,0,-23.976,0,0
12/24/2024,US-2024-169397,12/27/2024,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,OFF-AR-10001958,Office Supplies,Art,Stanley,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.168,0,0,2,0,0,0,0,0.2,0,2.7168,0
11/20/2024,US-2024-163965,11/27/2024,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Miami,Florida,33180,South,OFF-ST-10000918,Office Supplies,Storage,Other,Crate-A-Files,17.44,0,0,2,0,0,0,0,0.2,0,1.308,0
4/6/2026,US-2025-110499,4/9/2025,First Class,YC-21895,Yoseph Carroll,Corporate,United States,San Francisco,California,94110,West,TEC-CO-10002095,Technology,Copiers,Hewlett-Packard,Hewlett Packard 610 Color Digital Copier / Printer,0,1199.976,0,0,3,0,0.2,0,0,374.9925,0,0
